order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_pct,payment_method,order_status
6874,497,282,4,26,2025-03-15,2,461.23,0.15,Gift Card,Pending
6875,1498,152,4,34,2023-10-25,1,290.47,0.05,Gift Card,Cancelled
6876,1055,10,3,20,2024-06-30,6,46.02,0.15,Gift Card,Completed
6877,900,151,10,4,2024-01-19,6,61.55,0.0,PayPal,Completed
6878,1191,43,7,2,2025-12-06,5,121.68,0.0,Cash,Pending
6879,1438,68,6,14,2025-07-09,3,15.0,0.15,Gift Card,Completed
6880,1821,13,14,8,2024-05-29,1,127.76,0.0,Debit Card,Completed
6881,1584,82,4,34,2025-02-13,3,166.87,0.0,Gift Card,Completed
6882,258,252,15,27,2025-08-23,6,163.4,0.0,PayPal,Completed
6883,1389,37,10,6,2024-04-03,6,91.98,0.15,Cash,Returned
6884,1650,125,10,4,2025-06-03,6,152.14,0.0,Credit Card,Pending
6885,303,114,7,40,2023-05-28,5,356.17,0.0,Credit Card,Completed
6886,1111,179,15,5,2024-12-23,3,63.58,0.2,Cash,Pending
6887,996,12,5,48,2024-03-27,5,582.22,0.0,Credit Card,Pending
6888,991,149,8,24,2023-02-15,4,431.72,0.1,Debit Card,Completed
6889,758,104,3,43,2024-04-25,4,61.42,0.0,Debit Card,Returned
6890,1419,170,4,26,2025-06-29,4,260.29,0.0,Gift Card,Completed
6891,1874,209,3,31,2024-05-11,1,193.95,0.1,PayPal,Cancelled
6892,355,52,13,42,2025-12-03,3,120.46,0.0,Gift Card,Cancelled
6893,541,276,4,35,2025-10-04,3,394.14,0.0,Cash,Completed
6894,599,300,4,35,2023-04-28,5,306.79,0.2,Cash,Completed
6895,1547,300,3,31,2023-11-17,3,306.79,0.0,PayPal,Shipped
6896,515,58,4,26,2023-02-07,3,76.76,0.0,PayPal,Cancelled
6897,23,36,10,29,2024-04-06,6,480.04,0.05,Debit Card,Pending
6898,1023,163,9,38,2025-06-07,4,270.34,0.15,Gift Card,Completed
6899,694,236,4,34,2023-09-12,1,209.86,0.05,Gift Card,Completed
6900,837,181,9,25,2024-10-24,1,334.11,0.0,Cash,Returned
6901,274,104,8,19,2023-06-07,3,61.42,0.05,Debit Card,Shipped
6902,27,229,1,36,2025-03-19,3,321.97,0.05,Gift Card,Returned
6903,715,268,13,46,2023-06-15,6,252.86,0.0,Debit Card,Shipped
6904,1420,139,13,42,2025-08-07,4,334.0,0.2,Debit Card,Returned
6905,1447,292,4,34,2025-02-27,4,398.38,0.15,Gift Card,Completed
6906,246,94,9,38,2023-01-11,3,325.59,0.0,Gift Card,Pending
6907,987,130,13,46,2023-04-27,3,293.35,0.1,Credit Card,Cancelled
6908,715,44,7,2,2023-09-12,1,317.68,0.0,Gift Card,Cancelled
6909,1263,73,6,9,2025-07-21,6,68.44,0.1,Debit Card,Completed
6910,530,282,7,2,2023-01-23,6,461.23,0.0,Gift Card,Returned
6911,449,102,8,39,2024-04-29,5,455.19,0.0,Debit Card,Completed
6912,1148,198,11,12,2023-11-18,4,125.5,0.0,Cash,Completed
6913,468,163,15,5,2023-03-11,2,270.34,0.15,PayPal,Pending
6914,167,154,14,47,2023-05-26,2,214.32,0.0,Credit Card,Completed
6915,50,198,13,49,2025-10-08,4,125.5,0.0,PayPal,Returned
6916,1386,121,6,9,2025-07-20,6,13.34,0.0,Gift Card,Pending
6917,685,176,2,3,2025-12-24,5,171.51,0.15,Debit Card,Pending
6918,20,2,9,38,2025-11-28,1,35.98,0.0,Credit Card,Completed
6919,43,246,3,31,2025-05-16,6,594.34,0.05,PayPal,Pending
6920,1258,273,7,2,2025-03-07,4,265.88,0.0,Debit Card,Cancelled
6921,409,234,4,35,2024-04-09,2,314.58,0.0,Gift Card,Completed
6922,897,205,14,47,2023-02-21,2,370.78,0.0,Gift Card,Completed
6923,391,189,8,24,2024-05-19,2,399.71,0.1,Cash,Returned
6924,1851,159,2,37,2023-07-05,2,323.53,0.05,Gift Card,Cancelled
6925,360,235,14,8,2023-10-14,1,265.0,0.1,Cash,Completed
6926,148,80,3,31,2023-01-02,5,249.35,0.1,Cash,Pending
6927,1912,205,6,14,2025-10-18,6,370.78,0.0,Cash,Completed
6928,1400,281,8,24,2025-07-30,1,125.56,0.2,Debit Card,Completed
6929,40,288,13,49,2025-07-28,1,367.22,0.0,Credit Card,Shipped
6930,803,101,15,5,2025-05-07,1,314.94,0.0,Credit Card,Completed
6931,110,53,9,25,2025-01-30,2,459.8,0.0,Gift Card,Completed
6932,93,168,9,25,2025-04-16,1,303.92,0.1,Debit Card,Returned
6933,1951,148,13,49,2023-06-25,5,293.31,0.05,PayPal,Completed
6934,1659,134,5,1,2024-06-22,4,170.45,0.0,PayPal,Returned
6935,1015,297,1,41,2023-12-07,6,334.26,0.15,PayPal,Completed
6936,661,247,4,35,2025-04-30,6,58.54,0.1,Debit Card,Cancelled
6937,389,168,9,25,2025-02-07,2,303.92,0.15,Credit Card,Shipped
6938,170,239,10,21,2025-04-02,2,337.62,0.0,Gift Card,Completed
6939,1268,287,9,38,2025-01-19,4,173.87,0.1,PayPal,Pending
6940,1438,104,7,40,2025-08-10,6,61.42,0.1,Gift Card,Cancelled
6941,1497,266,9,25,2024-10-22,6,140.34,0.15,Gift Card,Returned
6942,243,196,6,9,2024-03-23,6,222.19,0.15,PayPal,Shipped
6943,1675,194,8,39,2024-07-04,5,35.78,0.0,Credit Card,Completed
6944,1331,48,6,9,2025-11-01,2,397.65,0.15,Cash,Returned
6945,322,75,2,3,2023-04-14,3,363.98,0.1,Cash,Completed
6946,1303,244,10,21,2025-12-07,5,328.77,0.0,Debit Card,Cancelled
6947,1488,230,7,2,2024-05-15,6,49.56,0.1,Gift Card,Completed
6948,894,234,7,2,2023-03-15,4,314.58,0.0,Credit Card,Cancelled
6949,165,242,15,27,2023-12-10,1,378.8,0.0,PayPal,Completed
6950,1867,224,13,42,2023-05-04,4,190.7,0.15,Debit Card,Completed
6951,1507,100,4,26,2025-06-02,4,447.11,0.15,Gift Card,Completed
6952,1407,131,12,11,2023-04-08,1,582.03,0.2,Debit Card,Pending
6953,184,88,2,3,2023-02-16,6,291.53,0.0,Debit Card,Pending
6954,808,124,3,20,2023-05-18,4,311.92,0.0,PayPal,Completed
6955,1122,292,10,6,2023-09-20,6,398.38,0.05,Debit Card,Completed
6956,1242,172,5,1,2025-03-20,2,70.42,0.0,Gift Card,Shipped
6957,512,72,10,6,2025-02-24,4,301.36,0.0,Debit Card,Shipped
6958,1825,193,10,29,2024-04-01,5,248.63,0.0,Cash,Pending
6959,789,217,3,43,2024-02-22,2,80.74,0.1,Debit Card,Completed
6960,1797,14,3,43,2023-01-20,2,379.66,0.2,Gift Card,Completed
6961,44,101,1,50,2023-05-27,3,314.94,0.0,Debit Card,Pending
6962,798,58,12,10,2023-11-24,2,76.76,0.0,PayPal,Completed
6963,704,144,10,21,2025-06-23,3,296.96,0.2,Cash,Completed
6964,1583,272,3,20,2024-11-30,4,596.66,0.0,Credit Card,Cancelled
6965,936,39,13,46,2024-04-05,2,340.31,0.0,Gift Card,Completed
6966,1187,9,14,8,2024-05-02,1,307.63,0.0,Gift Card,Shipped
6967,1873,117,5,23,2023-01-21,6,77.12,0.0,Debit Card,Cancelled
6968,1829,172,4,35,2024-04-04,2,70.42,0.15,Gift Card,Completed
6969,1687,7,6,9,2023-08-30,2,279.59,0.1,PayPal,Completed
6970,1611,274,5,48,2024-03-30,6,57.88,0.05,Cash,Shipped
6971,506,27,10,4,2023-04-28,4,565.88,0.05,Debit Card,Completed
6972,1145,21,5,23,2025-02-20,6,407.45,0.2,Gift Card,Completed
6973,133,75,6,14,2023-08-18,6,363.98,0.05,Gift Card,Shipped
6974,994,93,3,31,2024-03-09,3,380.69,0.2,Gift Card,Completed
6975,1017,77,9,38,2025-09-12,3,442.92,0.15,PayPal,Completed
6976,1126,249,7,40,2023-04-24,4,471.0,0.0,Debit Card,Shipped
6977,1490,262,2,3,2024-02-23,1,392.06,0.05,Debit Card,Completed
6978,1181,191,12,11,2024-05-15,6,519.67,0.0,Credit Card,Completed
6979,832,258,6,14,2023-02-17,4,,0.0,Debit Card,Cancelled
6980,650,199,7,40,2024-12-23,5,314.59,0.2,Cash,Completed
6981,1902,20,4,35,2024-02-03,4,170.95,0.0,Credit Card,Completed
6982,1284,223,15,16,2023-02-11,6,162.74,0.0,Credit Card,Completed
6983,1841,289,1,22,2024-11-28,5,246.14,0.2,Debit Card,Pending
6984,1786,215,7,40,2023-10-21,4,108.22,0.0,Gift Card,Returned
6985,1737,5,6,9,2025-01-09,5,136.89,0.0,Cash,Cancelled
6986,1726,255,2,37,2023-11-19,4,118.85,0.0,Cash,Completed
6987,580,77,13,46,2024-10-28,5,442.92,0.1,PayPal,Completed
6988,1259,252,14,47,2024-09-25,4,163.4,0.0,PayPal,Completed
6989,868,192,9,38,2025-02-14,2,29.92,0.15,Gift Card,Completed
6990,379,288,1,36,2025-11-13,3,367.22,0.15,PayPal,Pending
6991,216,253,14,47,2023-09-16,4,101.3,0.2,Cash,Completed
6992,1129,71,3,43,2025-10-25,1,251.36,0.15,Debit Card,Completed
6993,395,20,2,37,2023-11-08,1,170.95,0.0,PayPal,Completed
6994,1278,16,13,49,2024-08-16,2,561.32,0.15,PayPal,Returned
6995,93,278,12,17,2025-09-06,5,98.31,0.0,Debit Card,Cancelled
6996,1015,1,5,23,2025-06-27,6,31.01,0.1,Credit Card,Cancelled
6997,145,197,13,46,2023-05-18,2,82.36,0.0,Credit Card,Completed
6998,1094,274,8,39,2025-12-01,6,57.88,0.0,Debit Card,Returned
6999,1920,207,7,40,2025-11-06,2,245.28,0.0,Debit Card,Completed
7000,1894,148,15,27,2024-09-15,3,293.31,0.05,Credit Card,Completed
7001,1495,163,8,39,2024-09-10,5,270.34,0.15,Gift Card,Cancelled
7002,1394,43,14,8,2025-06-22,1,121.68,0.0,Cash,Shipped
7003,146,187,11,33,2024-01-30,4,226.55,0.0,Cash,Shipped
7004,1408,278,14,8,2024-03-23,1,98.31,0.2,Debit Card,Completed
7005,1433,194,2,3,2025-08-27,1,35.78,0.0,Cash,Completed
7006,23,30,7,2,2025-09-23,2,544.88,0.05,Gift Card,Completed
7007,145,216,7,40,2024-08-19,6,91.49,0.0,Cash,Returned
7008,690,283,1,22,2024-08-12,3,84.31,0.0,Debit Card,Completed
7009,988,72,9,25,2024-06-19,2,301.36,0.1,Credit Card,Completed
7010,1927,222,14,47,2024-08-04,5,412.69,0.05,Cash,Completed
7011,1629,80,9,25,2024-10-08,5,249.35,0.0,Cash,Pending
7012,750,56,12,17,2024-03-24,2,176.55,0.05,PayPal,Cancelled
7013,458,131,10,6,2025-01-21,5,582.03,0.0,PayPal,Completed
7014,1029,251,9,25,2023-08-17,4,355.21,0.1,Gift Card,Shipped
7015,1569,177,12,11,2025-06-04,5,467.22,0.2,PayPal,Completed
7016,635,234,11,7,2025-04-12,5,314.58,0.0,Debit Card,Pending
7017,1357,293,6,14,2025-06-25,3,54.25,0.2,Debit Card,Completed
7018,1528,143,2,37,2025-05-06,2,511.76,0.05,Gift Card,Pending
7019,445,223,3,20,2023-01-26,4,162.74,0.0,PayPal,Shipped
7020,953,94,5,23,2025-10-18,2,325.59,0.0,Cash,Cancelled
7021,799,300,11,12,2025-12-30,4,306.79,0.0,Credit Card,Completed
7022,1083,128,10,21,2024-02-19,6,257.64,0.0,Debit Card,Returned
7023,62,35,10,29,2024-09-30,3,53.95,0.05,Cash,Completed
7024,1184,294,11,33,2025-07-27,4,345.43,0.15,PayPal,Completed
7025,560,169,5,48,2025-01-15,6,446.78,0.1,Credit Card,Returned
7026,1796,233,5,1,2025-07-18,3,400.32,0.0,Credit Card,Shipped
7027,1882,195,14,8,2024-05-31,1,165.25,0.0,Cash,Completed
7028,453,90,3,43,2023-10-04,4,483.64,0.05,Debit Card,Pending
7029,121,167,12,17,2025-07-20,2,87.74,0.0,Cash,Returned
7030,266,223,6,9,2023-07-08,4,162.74,0.1,Gift Card,Completed
7031,1173,290,13,42,2024-03-30,6,30.66,0.15,Cash,Shipped
7032,341,229,11,7,2023-07-24,5,321.97,0.2,Cash,Completed
7033,1758,252,6,14,2023-04-15,1,163.4,0.15,PayPal,Returned
7034,1971,122,9,38,2023-01-10,6,203.86,0.0,Debit Card,Returned
7035,1509,210,1,41,2024-05-19,2,77.07,0.05,Credit Card,Shipped
7036,927,209,13,49,2023-10-28,5,193.95,0.2,Gift Card,Completed
7037,1529,286,2,28,2023-12-27,4,217.06,0.0,Credit Card,Completed
7038,832,280,12,17,2025-07-22,2,59.78,0.0,Credit Card,Shipped
7039,1577,130,8,24,2025-12-21,1,293.35,0.05,Credit Card,Completed
7040,335,266,5,1,2023-07-07,2,140.34,0.05,Debit Card,Pending
7041,1548,238,2,45,2024-08-29,6,196.9,0.2,Gift Card,Completed
7042,388,245,9,38,2025-08-21,2,328.64,0.0,Gift Card,Completed
7043,559,13,6,9,2025-02-21,3,127.76,0.2,Cash,Completed
7044,1696,293,9,25,2025-01-27,2,54.25,0.0,Cash,Returned
7045,766,135,8,19,2025-08-12,3,126.8,0.0,Credit Card,Shipped
7046,1294,111,8,39,2024-01-04,5,123.3,0.15,Cash,Shipped
7047,295,71,7,2,2025-12-10,4,251.36,0.0,PayPal,Completed
7048,1917,280,3,20,2023-09-03,5,59.78,0.0,Debit Card,Completed
7049,1165,246,4,34,2025-07-25,3,594.34,0.15,Debit Card,Completed
7050,1595,278,7,40,2024-04-19,3,98.31,0.1,Cash,Shipped
7051,67,279,5,48,2025-04-19,4,281.48,0.15,Debit Card,Completed
7052,1538,119,9,25,2023-08-03,6,63.82,0.15,PayPal,Completed
7053,1592,204,7,40,2024-07-29,4,69.93,0.1,Debit Card,Completed
7054,777,127,6,14,2025-11-27,2,90.5,0.1,Debit Card,Completed
7055,818,298,8,19,2025-08-24,4,202.95,0.05,Debit Card,Pending
7056,370,297,1,41,2025-11-01,1,334.26,0.05,Credit Card,Pending
7057,435,222,11,7,2023-07-02,6,412.69,0.0,Gift Card,Shipped
7058,793,126,13,30,2023-10-17,6,333.86,0.0,Cash,Completed
7059,770,37,14,47,2023-09-25,1,91.98,0.0,Debit Card,Completed
7060,1099,213,11,7,2025-07-03,2,64.0,0.0,Credit Card,Shipped
7061,1669,294,14,47,2023-11-02,6,345.43,0.15,Credit Card,Cancelled
7062,1433,259,2,37,2023-04-24,2,395.59,0.0,Debit Card,Completed
7063,1293,86,2,37,2023-07-27,6,302.91,0.15,PayPal,Completed
7064,144,80,15,18,2024-09-27,5,249.35,0.0,Credit Card,Completed
7065,1523,119,9,38,2024-10-26,6,63.82,0.15,Debit Card,Pending
7066,840,164,1,22,2025-08-22,2,117.71,0.05,PayPal,Completed
7067,853,174,1,22,2024-09-20,3,62.11,0.05,Debit Card,Completed
7068,1708,178,11,12,2024-08-13,6,41.87,0.0,Debit Card,Cancelled
7069,819,168,7,2,2025-05-14,5,303.92,0.0,Cash,Cancelled
7070,1701,267,11,7,2025-01-16,6,139.61,0.0,Gift Card,Completed
7071,373,290,12,11,2025-06-13,2,30.66,0.0,Debit Card,Completed
7072,580,212,12,17,2025-09-11,1,26.85,0.1,Cash,Shipped
7073,1347,226,7,2,2024-01-24,2,522.95,0.05,Debit Card,Shipped
7074,808,197,1,50,2025-07-02,6,82.36,0.0,Credit Card,Completed
7075,951,219,2,37,2025-02-28,5,243.18,0.1,Debit Card,Cancelled
7076,49,228,6,14,2023-06-29,2,247.35,0.0,PayPal,Completed
7077,973,196,5,48,2025-01-04,6,222.19,0.0,Cash,Completed
7078,378,153,7,2,2025-07-18,1,238.04,0.1,Debit Card,Completed
7079,1082,37,11,33,2024-08-18,6,91.98,0.2,Gift Card,Completed
7080,1849,147,2,3,2024-10-11,6,433.97,0.1,Gift Card,Completed
7081,1525,19,1,50,2023-02-23,6,332.56,0.05,Credit Card,Cancelled
7082,1587,296,8,39,2025-07-18,3,81.85,0.2,Debit Card,Completed
7083,934,260,14,8,2023-01-19,4,172.37,0.05,Gift Card,Pending
7084,1743,257,14,47,2023-05-24,5,29.22,0.1,Credit Card,Completed
7085,138,205,12,17,2024-02-20,6,370.78,0.15,PayPal,Returned
7086,1782,218,5,1,2024-05-09,2,95.1,0.05,PayPal,Completed
7087,1997,122,14,8,2024-10-10,3,203.86,0.1,Cash,Returned
7088,954,75,8,19,2025-10-05,5,363.98,0.0,Credit Card,Shipped
7089,1752,238,12,11,2025-02-17,2,196.9,0.2,PayPal,Completed
7090,805,251,1,36,2023-04-29,5,355.21,0.0,Credit Card,Returned
7091,947,248,9,38,2023-06-29,6,230.55,0.05,Credit Card,Shipped
7092,539,216,9,25,2023-04-17,3,91.49,0.15,Debit Card,Completed
7093,880,103,10,6,2023-10-25,2,220.08,0.1,Debit Card,Completed
7094,1231,262,10,29,2023-01-10,1,392.06,0.0,Gift Card,Shipped
7095,1694,22,3,43,2025-06-07,4,90.87,0.0,Gift Card,Returned
7096,139,221,8,24,2025-02-05,2,183.32,0.05,Gift Card,Returned
7097,1788,89,1,36,2025-09-12,3,248.83,0.1,Cash,Completed
7098,486,227,4,35,2024-10-15,1,225.3,0.0,Credit Card,Completed
7099,436,193,9,25,2023-03-17,1,248.63,0.0,Gift Card,Returned
7100,718,39,15,5,2023-06-19,6,340.31,0.1,Gift Card,Completed
7101,327,87,1,36,2024-08-30,6,321.84,0.1,Debit Card,Completed
7102,627,100,7,2,2025-07-08,3,447.11,0.0,Gift Card,Cancelled
7103,894,127,11,12,2024-09-13,1,90.5,0.1,PayPal,Completed
7104,680,260,3,31,2024-07-15,6,172.37,0.1,Gift Card,Completed
7105,1215,156,8,24,2025-07-14,5,64.7,0.0,Gift Card,Completed
7106,171,78,11,7,2024-06-06,6,176.26,0.05,Cash,Pending
7107,992,197,10,21,2024-02-25,2,82.36,0.05,Credit Card,Completed
7108,654,61,10,6,2025-08-07,1,172.42,0.1,Credit Card,Pending
7109,109,271,7,40,2023-08-13,4,316.69,0.0,Gift Card,Completed
7110,445,168,7,2,2023-11-28,5,303.92,0.0,PayPal,Returned
7111,675,124,15,16,2024-06-14,3,311.92,0.0,Debit Card,Shipped
7112,1662,238,11,33,2023-10-01,3,196.9,0.0,Cash,Pending
7113,1622,284,13,30,2025-07-05,6,413.62,0.15,Credit Card,Completed
7114,1820,266,2,37,2023-10-31,5,140.34,0.0,Gift Card,Completed
7115,752,294,10,6,2025-02-19,5,345.43,0.05,Credit Card,Cancelled
7116,53,62,7,40,2023-06-25,4,539.25,0.0,PayPal,Cancelled
7117,725,49,15,18,2023-06-17,3,148.66,0.0,Cash,Completed
7118,1132,53,6,14,2023-04-25,6,459.8,0.15,Gift Card,Completed
7119,729,217,7,2,2025-09-17,4,80.74,0.15,Credit Card,Completed
7120,37,21,4,34,2024-07-13,6,407.45,0.15,PayPal,Completed
7121,1853,218,1,22,2024-05-18,6,95.1,0.1,Gift Card,Completed
7122,1595,125,9,25,2025-05-14,5,152.14,0.15,Credit Card,Completed
7123,1357,270,10,29,2025-07-16,2,17.58,0.2,PayPal,Completed
7124,406,4,2,45,2023-08-14,4,355.19,0.0,Gift Card,Completed
7125,64,139,9,25,2025-09-13,2,334.0,0.0,Debit Card,Cancelled
7126,1823,17,6,14,2023-02-11,5,307.03,0.0,PayPal,Cancelled
7127,993,31,8,19,2024-01-17,1,179.93,0.0,Cash,Cancelled
7128,30,56,11,12,2025-07-12,5,176.55,0.1,Credit Card,Completed
7129,1906,96,11,12,2024-06-23,2,595.96,0.0,Cash,Completed
7130,1802,104,6,14,2024-02-08,3,61.42,0.1,Debit Card,Completed
7131,1604,43,3,43,2023-12-21,2,121.68,0.2,Debit Card,Completed
7132,505,9,6,9,2024-03-22,4,307.63,0.15,Debit Card,Completed
7133,1007,217,3,20,2023-01-31,3,80.74,0.2,Cash,Pending
7134,1844,118,5,23,2023-01-25,5,145.14,0.15,Credit Card,Completed
7135,1720,228,14,8,2023-01-28,6,247.35,0.2,Gift Card,Pending
7136,985,271,14,47,2024-09-16,3,316.69,0.0,Cash,Completed
7137,392,125,11,33,2024-12-19,4,152.14,0.1,Debit Card,Shipped
7138,1600,36,8,19,2023-05-31,5,480.04,0.2,Debit Card,Completed
7139,817,43,4,35,2024-02-24,4,121.68,0.0,Cash,Pending
7140,45,161,1,50,2023-05-04,2,322.86,0.0,Credit Card,Cancelled
7141,1632,58,15,44,2025-03-20,2,76.76,0.2,PayPal,Pending
7142,1777,182,13,42,2025-07-12,6,543.63,0.0,Debit Card,Returned
7143,27,126,6,9,2024-07-01,6,333.86,0.15,Gift Card,Completed
7144,346,226,13,13,2024-04-28,2,522.95,0.0,PayPal,Returned
7145,1932,231,10,6,2023-10-04,6,52.2,0.1,Credit Card,Pending
7146,1238,155,3,20,2023-01-29,1,232.62,0.1,Cash,Pending
7147,8,96,2,3,2024-04-30,5,595.96,0.15,Credit Card,Shipped
7148,721,215,10,29,2025-08-16,5,108.22,0.1,Gift Card,Cancelled
7149,727,269,5,48,2023-07-07,4,260.22,0.0,Credit Card,Completed
7150,1829,75,4,26,2024-08-20,3,363.98,0.0,Credit Card,Completed
7151,599,105,4,35,2024-03-21,2,500.45,0.0,Debit Card,Completed
7152,1811,32,13,13,2023-04-14,3,162.12,0.15,PayPal,Completed
7153,3,98,6,14,2023-03-01,2,263.06,0.1,Credit Card,Completed
7154,1784,258,10,21,2025-10-01,6,270.37,0.0,Debit Card,Completed
7155,729,79,1,50,2023-04-13,1,143.89,0.2,Cash,Completed
7156,1217,109,6,14,2023-06-21,5,33.31,0.05,Gift Card,Completed
7157,457,60,12,10,2024-06-28,2,307.03,0.1,Cash,Pending
7158,1011,126,5,1,2023-01-15,3,333.86,0.0,PayPal,Cancelled
7159,1933,250,7,2,2025-04-27,2,120.54,0.0,PayPal,Completed
7160,1566,118,8,24,2024-01-17,3,145.14,0.0,Debit Card,Pending
7161,1852,198,10,29,2025-09-21,3,125.5,0.1,Debit Card,Completed
7162,562,75,10,4,2023-01-17,2,363.98,0.05,Gift Card,Cancelled
7163,129,159,10,21,2024-05-23,1,323.53,0.2,Credit Card,Shipped
7164,1207,271,2,28,2025-08-23,6,316.69,0.1,Debit Card,Shipped
7165,494,104,10,21,2025-08-04,1,61.42,0.1,Debit Card,Shipped
7166,25,275,9,38,2025-12-27,5,255.49,0.0,Debit Card,Returned
7167,375,280,9,25,2024-11-18,2,59.78,0.2,Credit Card,Completed
7168,1315,47,14,47,2025-04-07,3,126.89,0.1,Credit Card,Cancelled
7169,721,291,14,47,2025-04-10,3,9.1,0.1,Credit Card,Pending
7170,1908,62,4,26,2025-11-26,2,539.25,0.1,Credit Card,Cancelled
7171,1123,282,12,17,2025-11-24,2,461.23,0.15,PayPal,Cancelled
7172,277,36,5,1,2025-04-23,5,480.04,0.1,Gift Card,Completed
7173,466,176,9,25,2025-03-08,2,171.51,0.15,Debit Card,Returned
7174,1403,148,3,31,2025-06-05,2,293.31,0.05,Cash,Cancelled
7175,748,252,7,2,2025-07-11,2,163.4,0.2,Cash,Completed
7176,1743,44,11,12,2025-09-09,2,317.68,0.05,PayPal,Shipped
7177,1901,96,5,23,2025-08-14,1,595.96,0.0,Cash,Shipped
7178,922,115,7,2,2024-10-07,2,295.79,0.05,Gift Card,Completed
7179,588,149,12,17,2025-10-17,6,431.72,0.15,Gift Card,Completed
7180,1003,158,12,17,2023-01-10,5,324.07,0.15,Debit Card,Completed
7181,315,260,7,2,2025-07-21,6,172.37,0.0,Gift Card,Completed
7182,221,14,13,13,2025-05-28,3,379.66,0.1,Debit Card,Completed
7183,297,183,13,30,2025-11-07,5,70.12,0.2,Credit Card,Completed
7184,1097,51,13,49,2024-08-05,5,190.91,0.0,Gift Card,Shipped
7185,537,38,11,12,2023-05-20,2,142.98,0.0,Debit Card,Completed
7186,1953,31,10,29,2025-05-19,5,179.93,0.0,PayPal,Completed
7187,246,243,3,43,2023-11-21,5,523.63,0.0,Credit Card,Completed
7188,882,228,9,38,2025-11-25,2,247.35,0.2,Gift Card,Returned
7189,1474,233,6,14,2025-04-23,6,400.32,0.0,PayPal,Shipped
7190,922,286,7,2,2025-08-25,6,217.06,0.15,Cash,Cancelled
7191,1896,57,10,29,2023-06-14,5,207.9,0.1,Debit Card,Pending
7192,1063,59,5,48,2025-12-21,1,239.55,0.05,Debit Card,Completed
7193,1101,234,8,39,2024-06-19,4,314.58,0.0,Gift Card,Returned
7194,337,198,12,10,2025-11-28,4,125.5,0.0,PayPal,Cancelled
7195,632,25,4,34,2025-09-16,6,323.92,0.05,Credit Card,Completed
7196,1690,91,12,17,2023-11-13,6,406.77,0.0,Cash,Pending
7197,1820,165,11,33,2025-04-16,2,216.64,0.15,Credit Card,Shipped
7198,1888,74,11,7,2024-07-26,3,292.63,0.1,Debit Card,Completed
7199,1677,38,4,35,2024-08-07,6,142.98,0.15,Cash,Completed
7200,1663,180,3,20,2025-12-02,3,177.87,0.2,Credit Card,Cancelled
7201,627,112,5,1,2023-10-31,3,347.45,0.0,PayPal,Completed
7202,783,65,15,32,2023-03-15,3,543.26,0.0,Debit Card,Completed
7203,1590,39,5,48,2025-01-06,5,340.31,0.0,PayPal,Completed
7204,1188,146,4,34,2023-11-08,3,309.25,0.2,Gift Card,Completed
7205,23,229,1,50,2025-09-14,6,321.97,0.15,Cash,Completed
7206,812,150,10,29,2023-10-20,2,157.31,0.05,Gift Card,Completed
7207,1318,24,15,44,2024-04-25,2,129.26,0.0,Debit Card,Completed
7208,143,236,4,34,2025-07-25,5,209.86,0.15,Credit Card,Completed
7209,938,31,11,7,2023-03-15,3,179.93,0.0,Cash,Shipped
7210,28,13,14,47,2023-07-13,2,127.76,0.2,Credit Card,Pending
7211,1722,20,8,19,2024-08-13,1,170.95,0.0,Credit Card,Pending
7212,556,101,11,33,2023-07-06,3,314.94,0.0,Credit Card,Completed
7213,1671,251,13,49,2023-09-09,4,355.21,0.1,Debit Card,Returned
7214,1424,47,6,14,2025-01-23,4,126.89,0.0,PayPal,Returned
7215,559,198,9,38,2024-11-23,3,125.5,0.2,Gift Card,Cancelled
7216,11,213,10,29,2023-11-24,2,64.0,0.05,Cash,Pending
7217,1145,35,10,6,2025-12-18,4,53.95,0.0,Debit Card,Completed
7218,842,120,15,32,2024-12-19,2,346.06,0.0,Debit Card,Completed
7219,1423,73,2,3,2025-09-28,6,68.44,0.0,Cash,Returned
7220,984,271,6,14,2024-02-24,5,316.69,0.15,Cash,Completed
7221,1244,46,14,47,2023-02-07,2,393.27,0.0,Debit Card,Completed
7222,1204,60,14,47,2025-04-08,1,307.03,0.1,Credit Card,Cancelled
7223,948,205,3,43,2025-06-18,1,370.78,0.2,Cash,Returned
7224,1224,108,5,1,2023-03-02,6,603.53,0.2,Gift Card,Cancelled
7225,1728,45,8,24,2024-08-18,1,107.36,0.05,Gift Card,Completed
7226,705,146,1,22,2023-11-13,2,309.25,0.0,Cash,Pending
7227,219,227,1,41,2024-09-21,3,225.3,0.0,Credit Card,Shipped
7228,1906,280,4,35,2023-09-23,3,59.78,0.1,Debit Card,Completed
7229,704,75,13,42,2025-03-14,2,363.98,0.05,Debit Card,Completed
7230,1738,197,9,25,2023-07-25,4,82.36,0.05,Cash,Completed
7231,1095,45,14,8,2023-04-19,1,107.36,0.05,Credit Card,Completed
7232,1932,181,1,41,2023-02-27,4,334.11,0.2,Credit Card,Returned
7233,1375,135,5,1,2025-11-19,4,126.8,0.0,PayPal,Returned
7234,1925,124,1,50,2024-04-06,5,311.92,0.0,Credit Card,Completed
7235,110,24,10,6,2023-08-09,1,129.26,0.0,Credit Card,Completed
7236,1137,179,11,12,2023-02-16,5,63.58,0.1,Gift Card,Shipped
