inventory_id,store_id,product_id,stock_quantity,reorder_level,last_restock_date
1605,10,263,386,14,2025-03-01
1606,10,133,25,38,2025-10-29
1607,10,102,248,39,2025-03-05
1608,10,62,467,26,2025-01-20
1609,10,67,10,26,2025-10-27
1610,10,227,120,44,2026-01-29
1611,10,177,482,45,2025-02-04
1612,10,105,420,46,2026-01-23
1613,10,29,358,50,2025-12-23
1614,10,13,138,46,2025-01-02
1615,10,155,161,25,2025-12-08
1616,10,53,362,14,2025-06-12
1617,10,225,401,21,2025-01-22
1618,10,95,130,49,2025-11-08
1619,10,235,256,12,2025-10-29
1620,10,56,152,48,2025-09-12
1621,10,119,475,35,2025-11-07
1622,10,136,270,41,2025-11-24
1623,10,168,114,14,2025-04-12
1624,10,222,237,47,2025-08-13
1625,10,286,350,17,2025-08-01
1626,10,226,195,48,2025-10-12
1627,10,261,383,28,2025-02-22
1628,10,231,210,34,2025-02-20
1629,10,37,76,23,2025-09-06
1630,10,171,146,13,2025-09-06
1631,10,1,245,46,2025-05-17
1632,10,91,127,24,2025-03-31
1633,10,157,390,30,2025-08-12
1634,10,276,93,23,2026-01-13
1635,10,193,352,42,2025-12-09
1636,10,77,302,48,2025-05-29
1637,10,273,298,46,2025-02-28
1638,10,194,312,38,2025-01-08
1639,10,187,34,26,2025-03-26
1640,10,97,452,37,2025-12-05
1641,10,125,71,11,2025-04-20
1642,10,191,239,13,2025-09-21
1643,10,132,235,44,2025-03-29
1644,10,262,54,15,2025-07-30
1645,10,296,28,20,2025-12-05
1646,10,104,340,11,2025-11-19
1647,10,83,411,50,2025-05-13
1648,10,18,48,44,2025-02-12
1649,10,238,120,33,2025-12-17
1650,10,241,359,49,2025-10-20
1651,10,48,262,48,2025-09-16
1652,10,219,453,47,2025-08-18
1653,10,264,461,19,2025-02-27
1654,10,9,42,38,2025-01-12
1655,10,299,374,44,2025-09-15
1656,10,207,320,47,2025-05-29
1657,10,217,475,42,2025-01-16
1658,10,221,417,14,2025-10-07
1659,10,8,475,35,2025-05-14
1660,10,12,155,44,2025-03-12
1661,10,11,82,17,2025-08-20
1662,10,123,484,32,2025-09-25
1663,10,179,262,24,2025-10-20
1664,10,283,225,42,2025-07-11
1665,10,141,224,10,2025-10-04
1666,10,256,88,13,2025-01-14
1667,10,23,132,44,2025-01-24
1668,10,52,214,40,2025-06-13
1669,10,122,242,15,2025-04-03
1670,10,6,431,22,2025-07-14
1671,10,42,288,15,2025-06-03
1672,10,189,304,35,2025-02-16
1673,10,72,391,15,2025-03-22
1674,10,255,261,41,2025-12-12
1675,10,25,418,47,2025-05-19
1676,10,153,405,20,2025-11-04
1677,10,110,343,37,2025-10-14
1678,10,103,462,42,2025-03-19
1679,10,166,237,35,2025-10-24
1680,10,164,482,40,2025-12-07
1681,10,151,325,13,2025-05-17
1682,10,27,22,47,2025-07-01
1683,10,197,117,17,2025-05-13
1684,10,92,463,15,2025-10-25
1685,10,101,216,17,2025-07-01
1686,10,79,218,12,2025-09-11
1687,10,134,460,45,2025-11-25
1688,10,15,127,21,2025-09-07
1689,10,121,145,45,2025-10-13
1690,10,68,114,31,2026-01-06
1691,10,26,193,32,2025-02-24
1692,10,20,398,39,2025-10-25
1693,10,199,408,35,2025-04-04
1694,10,180,149,50,2025-01-24
1695,10,32,453,48,2025-08-04
1696,10,250,359,50,2025-05-25
1697,10,202,427,49,2025-07-12
1698,10,63,196,44,2025-05-08
1699,10,249,368,26,2025-11-10
1700,10,99,219,11,2025-05-17
1701,10,10,231,42,2025-06-09
1702,10,59,77,14,2025-08-16
1703,10,214,5,19,2025-10-15
1704,10,38,173,16,2025-07-17
1705,10,40,72,20,2025-07-02
1706,10,111,296,25,2025-11-19
1707,10,88,208,27,2025-10-05
1708,10,287,279,18,2025-01-01
1709,10,298,257,46,2026-02-03
1710,10,224,113,27,2025-10-01
1711,10,245,204,44,2025-12-23
1712,10,130,256,24,2025-11-11
1713,10,16,21,37,2025-03-12
1714,10,269,132,35,2025-09-03
1715,10,200,77,43,2025-08-16
1716,10,66,308,46,2025-02-04
1717,10,236,217,11,2025-11-16
1718,10,112,426,14,2025-02-15
1719,10,22,153,14,2025-04-20
1720,10,2,424,17,2025-10-28
1721,10,230,458,25,2025-07-03
1722,10,169,338,48,2025-11-24
1723,10,232,417,20,2025-04-15
1724,10,65,365,36,2025-02-25
1725,10,195,119,23,2025-09-01
1726,10,172,368,36,2025-01-01
1727,10,17,174,21,2025-05-08
1728,10,282,22,26,2025-06-14
1729,10,43,284,42,2025-02-18
1730,10,28,205,31,2026-02-04
1731,10,98,424,11,2025-03-26
1732,10,145,184,27,2026-01-20
1733,10,258,154,41,2025-03-16
1734,10,247,134,17,2025-11-12
1735,10,33,49,37,2025-06-12
1736,10,201,332,12,2025-04-09
1737,10,71,356,28,2025-05-21
1738,10,176,14,46,2025-08-02
1739,10,285,205,14,2025-08-29
1740,10,140,386,40,2026-01-18
1741,10,167,33,43,2025-03-06
1742,10,85,358,26,2025-11-01
1743,10,89,275,46,2026-01-21
1744,10,115,279,50,2025-01-22
1745,10,244,279,44,2026-01-09
1746,10,234,1,35,2025-08-25
1747,10,87,426,45,2025-03-16
1748,10,131,49,27,2025-02-10
1749,10,239,226,27,2025-07-31
1750,10,248,264,16,2025-04-26
1751,10,181,429,30,2025-11-15
1752,10,58,94,35,2025-11-17
1753,10,290,192,26,2025-10-07
1754,10,142,216,49,2025-12-06
1755,10,128,275,49,2025-05-08
1756,10,196,357,47,2025-07-22
1757,10,267,356,49,2025-10-09
1758,10,243,225,29,2025-09-17
1759,10,233,195,46,2025-06-09
1760,10,175,352,15,2025-06-17
1761,10,268,174,47,2025-05-14
1762,10,160,160,13,2025-02-26
1763,10,143,63,49,2025-03-11
1764,10,127,369,48,2025-12-14
1765,10,190,92,13,2025-12-18
1766,10,7,399,40,2025-07-04
1767,10,271,126,34,2025-12-22
1768,10,178,22,32,2025-02-28
1769,10,21,36,40,2025-02-10
1770,10,185,216,13,2025-04-27
1771,10,294,426,48,2025-10-03
1772,10,209,385,45,2025-07-22
1773,10,253,106,36,2025-06-10
1774,10,184,127,36,2025-12-30
1775,10,45,331,18,2025-02-21
1776,10,73,263,47,2025-05-14
1777,10,44,167,33,2025-11-03
1778,10,218,28,34,2025-09-06
1779,10,203,3,13,2025-01-13
1780,10,216,304,46,2025-06-04
1781,10,144,413,18,2025-06-02
1782,10,80,271,47,2025-05-09
1783,10,257,91,13,2025-05-31
1784,10,120,471,34,2025-07-12
1785,10,14,349,27,2026-01-15
1786,10,278,441,45,2025-11-11
1787,10,223,222,37,2025-09-12
1788,10,135,210,13,2025-06-17
1789,10,86,404,37,2025-05-15
1790,10,206,82,10,2025-06-09
1791,10,106,161,37,2025-07-06
1792,10,213,250,38,2025-06-24
1793,10,208,275,11,2025-10-20
1794,10,295,230,29,2026-01-29
1795,10,36,163,24,2025-04-09
1796,10,289,400,42,2025-11-08
1797,10,84,14,37,2025-03-08
1798,10,31,124,33,2025-05-13
1799,11,58,448,34,2025-03-08
1800,11,96,437,50,2025-04-05
1801,11,233,394,36,2025-06-22
1802,11,36,358,28,2025-01-28
1803,11,192,55,35,2025-11-20
1804,11,263,171,48,2025-11-08
1805,11,254,177,24,2025-01-28
1806,11,236,4,37,2025-03-24
1807,11,298,438,21,2025-03-02
1808,11,3,89,19,2025-05-31
1809,11,178,92,38,2025-08-08
1810,11,10,493,40,2025-12-22
1811,11,240,336,40,2025-06-09
1812,11,70,205,18,2026-01-27
1813,11,32,161,49,2025-02-04
1814,11,7,199,11,2025-02-23
1815,11,243,40,21,2025-05-24
1816,11,24,363,16,2025-02-17
1817,11,94,190,42,2025-05-09
1818,11,29,273,43,2025-11-24
1819,11,200,198,13,2025-01-04
1820,11,95,389,44,2025-01-08
1821,11,172,55,40,2025-10-29
1822,11,285,264,35,2025-09-04
1823,11,209,364,41,2025-10-14
1824,11,42,65,22,2025-02-10
1825,11,259,88,46,2025-11-01
1826,11,31,451,32,2025-08-16
1827,11,208,476,10,2025-05-20
1828,11,167,228,18,2026-01-03
1829,11,129,209,26,2025-03-26
1830,11,174,326,37,2025-02-08
1831,11,188,75,17,2025-03-26
1832,11,18,27,23,2025-09-28
1833,11,153,128,24,2026-01-12
1834,11,189,388,40,2025-06-25
1835,11,235,116,37,2025-06-27
1836,11,23,356,47,2026-01-09
1837,11,103,197,44,2025-01-25
1838,11,171,236,45,2025-06-29
1839,11,292,498,50,2025-03-28
1840,11,5,188,26,2025-09-21
1841,11,130,89,29,2025-03-07
1842,11,122,63,45,2025-12-22
1843,11,140,384,24,2025-09-15
1844,11,282,166,26,2025-07-05
1845,11,33,408,27,2025-01-25
1846,11,276,16,37,2025-05-11
1847,11,251,156,33,2025-05-27
1848,11,202,333,39,2025-06-23
1849,11,85,378,19,2025-04-11
1850,11,106,432,14,2025-02-27
1851,11,258,71,22,2025-03-20
1852,11,44,478,38,2025-05-27
1853,11,97,394,44,2025-11-11
1854,11,116,391,41,2025-12-16
1855,11,126,481,49,2026-01-11
1856,11,79,417,15,2025-08-19
1857,11,249,224,35,2026-01-27
1858,11,205,105,25,2025-12-07
1859,11,196,150,20,2025-09-08
1860,11,114,86,11,2025-04-09
1861,11,160,444,45,2025-10-03
1862,11,80,194,20,2025-02-07
1863,11,104,459,40,2025-07-01
1864,11,270,365,10,2025-12-02
1865,11,74,277,13,2025-02-04
1866,11,118,310,34,2025-05-07
1867,11,109,423,12,2025-05-11
1868,11,59,168,50,2025-04-10
1869,11,136,16,34,2025-11-08
1870,11,152,405,24,2025-06-16
1871,11,123,368,44,2025-09-15
1872,11,177,424,19,2025-05-17
1873,11,81,319,24,2025-06-19
1874,11,37,434,24,2025-06-06
1875,11,186,6,12,2025-12-25
1876,11,54,403,50,2026-01-15
1877,11,111,53,42,2025-02-05
1878,11,159,366,35,2025-08-14
1879,11,197,242,42,2025-05-27
1880,11,246,263,14,2025-08-06
1881,11,238,176,21,2025-05-23
1882,11,43,130,26,2025-12-10
1883,11,214,489,33,2025-05-14
1884,11,165,134,37,2025-01-28
1885,11,231,422,44,2025-04-18
1886,11,198,419,44,2025-07-05
1887,11,107,352,14,2025-09-01
1888,11,13,308,49,2025-04-22
1889,11,49,230,45,2025-02-24
1890,11,56,7,30,2025-05-04
1891,11,221,329,48,2025-03-05
1892,11,155,75,44,2025-08-22
1893,11,297,491,42,2025-09-20
1894,11,296,338,26,2025-10-03
1895,11,40,376,34,2025-11-15
1896,11,138,290,47,2025-08-06
1897,11,255,300,43,2025-09-21
1898,11,157,397,19,2026-01-27
1899,11,299,353,48,2025-02-01
1900,11,267,156,30,2025-09-04
1901,11,27,296,18,2025-09-03
1902,11,90,53,27,2025-08-19
1903,11,112,348,18,2025-05-10
1904,11,162,192,24,2025-01-19
1905,11,295,414,15,2026-01-09
1906,11,17,306,44,2026-01-18
1907,11,82,493,34,2025-12-30
1908,11,237,129,21,2025-05-18
1909,11,199,67,23,2025-10-13
1910,11,6,332,24,2025-10-31
1911,11,135,230,20,2025-09-24
1912,11,146,120,25,2025-10-18
1913,11,256,405,16,2025-03-19
1914,11,265,499,17,2025-11-27
1915,11,141,337,45,2025-09-13
1916,11,133,15,35,2025-03-22
1917,11,234,483,46,2025-04-18
1918,11,284,88,43,2025-09-21
1919,11,217,473,13,2025-12-31
1920,11,278,295,45,2025-04-19
1921,11,291,85,19,2025-03-04
1922,11,242,22,17,2025-01-08
1923,11,261,94,24,2025-03-31
1924,11,224,455,10,2025-01-09
1925,11,144,32,43,2025-07-17
1926,11,22,236,37,2025-07-14
1927,11,260,58,12,2025-01-16
1928,11,275,260,50,2025-11-02
1929,11,92,343,45,2025-12-13
1930,11,55,246,34,2025-03-04
1931,11,132,5,45,2025-02-12
1932,11,215,418,28,2025-04-07
1933,11,230,190,34,2025-02-17
1934,11,51,147,13,2026-01-06
1935,11,257,120,45,2025-05-29
1936,11,93,475,30,2025-11-29
1937,11,182,124,15,2025-10-29
1938,11,26,261,13,2025-09-05
1939,11,203,141,36,2026-02-05
1940,11,15,384,45,2025-11-25
1941,11,269,70,22,2025-06-11
1942,11,264,158,36,2025-10-29
1943,11,293,161,16,2025-01-18
1944,11,87,1,22,2026-01-11
1945,11,45,395,11,2025-08-23
1946,11,195,427,35,2025-04-04
1947,11,65,1,33,2025-05-23
1948,11,184,483,31,2026-01-16
1949,11,274,301,34,2025-08-13
1950,11,245,427,14,2025-06-19
1951,11,101,10,12,2025-08-12
1952,11,20,221,34,2025-08-05
1953,11,48,137,15,2025-02-07
1954,11,69,6,35,2025-07-09
1955,11,149,153,15,2025-12-29
1956,11,50,46,24,2025-05-25
1957,11,185,0,38,2025-10-05
1958,11,11,165,16,2025-07-24
1959,11,239,314,47,2025-05-18
1960,11,12,395,49,2025-08-29
1961,11,158,21,43,2025-11-11
1962,11,220,7,33,2026-01-31
1963,11,62,287,22,2025-08-09
1964,11,16,214,45,2025-04-14
1965,11,127,150,45,2025-03-14
1966,11,183,193,44,2026-01-07
1967,11,169,290,46,2025-11-15
1968,11,86,207,20,2025-07-18
1969,11,241,310,39,2025-01-08
1970,12,254,119,44,2025-08-10
1971,12,84,285,45,2025-09-24
1972,12,233,459,50,2025-10-17
1973,12,197,60,40,2025-09-28
1974,12,80,349,41,2026-02-05
1975,12,121,314,14,2025-07-06
1976,12,133,15,33,2025-10-30
1977,12,34,219,21,2025-07-05
1978,12,231,232,14,2025-10-19
1979,12,276,232,34,2025-01-12
1980,12,110,354,48,2025-05-02
1981,12,130,64,11,2025-02-14
1982,12,106,67,37,2025-12-26
1983,12,39,391,32,2025-08-21
1984,12,58,434,50,2025-09-25
1985,12,90,295,45,2025-04-06
1986,12,16,194,10,2025-06-04
1987,12,260,500,15,2025-10-11
1988,12,150,437,10,2026-01-25
1989,12,79,483,46,2025-07-08
1990,12,190,478,18,2025-02-07
1991,12,297,401,39,2025-07-04
1992,12,183,171,42,2025-06-10
1993,12,237,497,17,2025-08-24
1994,12,264,249,39,2025-05-29
1995,12,74,361,15,2025-12-10
1996,12,238,382,18,2025-09-07
1997,12,138,151,34,2025-11-05
1998,12,211,94,14,2025-02-19
1999,12,76,277,45,2025-03-16
2000,12,152,143,15,2025-11-08
2001,12,32,364,47,2025-07-26
2002,12,14,481,18,2025-08-12
2003,12,105,136,21,2025-03-25
2004,12,194,72,48,2025-09-02
2005,12,298,171,42,2025-10-28
2006,12,161,38,38,2025-01-28
2007,12,60,415,26,2026-01-05
2008,12,114,374,33,2025-05-17
2009,12,9,469,18,2025-02-23
2010,12,135,421,45,2025-06-27
2011,12,295,348,28,2025-07-10
2012,12,214,248,12,2025-06-13
2013,12,83,222,42,2025-03-06
2014,12,205,1,46,2025-03-14
2015,12,112,64,33,2025-09-12
2016,12,144,425,10,2025-12-30
2017,12,203,294,11,2026-01-11
2018,12,25,25,14,2025-11-20
2019,12,36,204,24,2025-12-27
2020,12,1,460,31,2025-07-29
2021,12,3,140,13,2025-08-24
2022,12,225,87,23,2025-03-11
2023,12,95,142,40,2025-04-01
2024,12,218,257,20,2025-10-14
2025,12,40,312,30,2026-01-05
2026,12,182,453,27,2025-01-03
2027,12,265,29,15,2025-09-06
2028,12,147,266,43,2025-04-04
2029,12,212,82,26,2026-01-03
2030,12,89,231,25,2025-02-16
2031,12,180,69,36,2025-02-07
2032,12,252,199,44,2026-01-31
2033,12,71,191,10,2025-09-04
2034,12,57,33,13,2025-06-29
2035,12,207,482,45,2025-11-25
2036,12,261,357,13,2025-02-16
2037,12,97,59,46,2025-07-10
2038,12,159,499,10,2025-11-09
2039,12,273,91,39,2025-02-25
2040,12,66,417,15,2025-06-11
2041,12,296,95,37,2025-02-11
2042,12,256,382,12,2026-01-16
2043,12,173,185,24,2025-08-14
2044,12,10,27,46,2025-03-11
2045,12,137,102,12,2025-01-17
2046,12,228,236,14,2025-08-09
2047,12,43,303,30,2025-12-15
2048,12,186,7,10,2025-09-05
2049,12,232,131,15,2025-09-16
2050,12,61,293,29,2025-10-15
2051,12,119,364,30,2025-12-24
2052,12,13,150,24,2025-11-27
2053,12,236,72,46,2025-09-25
2054,12,191,239,36,2025-10-31
2055,12,222,284,46,2025-04-20
2056,12,243,442,36,2025-06-26
2057,12,272,67,48,2025-05-12
2058,12,128,142,40,2026-01-28
2059,12,94,59,36,2026-01-11
2060,12,208,45,49,2026-01-05
2061,12,201,263,19,2025-08-31
2062,12,253,103,29,2025-10-03
2063,12,72,42,23,2026-01-30
2064,12,280,371,14,2025-01-19
2065,12,189,132,31,2025-01-24
2066,12,199,78,32,2026-02-01
2067,12,263,287,49,2025-07-26
2068,12,248,113,21,2025-02-05
2069,12,240,239,28,2025-04-20
2070,12,215,497,33,2025-08-13
2071,12,251,131,43,2026-01-27
2072,12,151,451,25,2025-06-22
2073,12,257,446,19,2025-08-04
2074,12,78,271,13,2025-07-27
2075,12,177,441,27,2025-10-07
2076,12,169,222,12,2026-01-17
2077,12,294,219,38,2025-04-10
2078,12,142,301,45,2025-04-23
2079,12,140,367,26,2025-06-03
2080,12,27,476,44,2025-09-15
2081,12,15,99,45,2025-06-05
2082,12,271,495,21,2025-06-12
2083,12,224,409,24,2025-07-15
2084,12,290,471,50,2025-06-02
2085,12,33,207,18,2025-10-04
2086,12,221,24,31,2025-06-21
2087,12,102,27,38,2025-08-16
2088,12,266,474,27,2025-12-27
2089,12,55,25,35,2025-07-04
2090,12,216,229,49,2025-06-21
2091,12,96,180,15,2025-07-06
2092,12,52,491,35,2025-03-23
2093,12,226,105,46,2025-04-04
2094,12,108,373,10,2025-11-01
2095,12,269,17,44,2025-06-20
2096,12,26,461,30,2025-02-24
2097,12,149,21,41,2025-11-19
2098,12,115,358,29,2026-01-10
2099,12,153,14,48,2025-02-22
2100,12,70,455,24,2025-02-21
2101,12,12,486,15,2025-02-21
2102,12,46,236,42,2025-07-18
2103,12,20,48,48,2025-12-18
2104,12,255,9,19,2025-06-18
2105,12,259,412,28,2025-12-27
2106,12,54,482,38,2025-12-16
2107,12,11,199,13,2025-12-18
2108,12,217,359,21,2025-03-28
2109,12,299,324,11,2025-07-27
2110,12,91,367,49,2025-07-09
2111,12,242,470,24,2025-06-11
2112,12,267,418,27,2025-12-24
2113,12,200,481,15,2025-12-16
2114,12,5,90,10,2025-02-12
2115,12,28,341,18,2025-04-04
2116,12,8,224,30,2025-10-17
2117,12,168,182,13,2025-01-06
2118,12,19,80,36,2026-01-24
2119,12,104,415,13,2025-02-10
2120,12,82,163,17,2025-06-22
2121,12,281,109,21,2025-06-27
2122,12,17,494,47,2025-05-13
2123,12,164,225,50,2025-11-13
2124,12,274,173,12,2025-08-13
2125,12,111,144,12,2025-09-10
2126,12,181,51,38,2025-12-27
2127,12,292,97,18,2025-08-26
2128,12,24,304,45,2025-01-26
2129,12,92,476,32,2025-12-29
2130,12,129,380,47,2025-12-12
2131,12,185,187,11,2025-04-29
2132,12,103,341,14,2025-01-25
2133,12,246,4,35,2025-05-28
2134,12,44,490,49,2025-04-21
2135,12,21,496,29,2026-01-31
2136,12,288,369,10,2025-04-15
2137,12,85,353,47,2025-03-02
2138,12,291,1,27,2025-06-28
2139,12,179,64,12,2025-04-20
2140,12,293,219,12,2025-09-17
2141,12,98,313,28,2025-02-02
2142,12,42,36,44,2025-06-03
2143,12,131,320,49,2025-02-18
2144,12,198,489,24,2025-12-01
2145,12,123,172,49,2025-11-12
2146,12,53,456,21,2025-10-07
2147,12,86,183,32,2026-01-25
2148,12,249,384,25,2025-07-11
2149,12,250,351,46,2025-06-24
2150,12,141,75,12,2025-07-05
2151,12,245,198,14,2025-01-18
2152,12,165,30,36,2025-09-07
2153,12,227,291,46,2025-01-07
2154,12,68,329,11,2025-07-23
2155,12,22,292,37,2025-10-08
2156,12,229,30,14,2025-10-07
2157,13,68,367,38,2025-09-02
2158,13,89,134,12,2026-02-03
2159,13,66,356,25,2025-09-03
2160,13,252,256,27,2025-12-22
2161,13,291,348,18,2026-01-02
2162,13,98,455,23,2025-12-06
2163,13,277,99,46,2025-05-28
2164,13,263,157,47,2025-12-24
2165,13,195,493,33,2025-04-26
2166,13,270,10,10,2025-07-21
2167,13,136,251,39,2025-07-13
2168,13,273,388,20,2025-06-21
2169,13,234,167,10,2025-04-22
2170,13,244,82,50,2025-06-28
2171,13,213,424,10,2025-02-07
2172,13,184,252,23,2025-07-14
2173,13,218,160,26,2025-03-08
2174,13,201,460,35,2025-04-05
2175,13,78,146,16,2025-08-24
2176,13,62,275,26,2025-04-05
2177,13,125,298,13,2025-11-18
2178,13,35,95,46,2025-12-26
2179,13,274,398,19,2025-04-23
2180,13,276,404,24,2025-06-07
2181,13,63,169,16,2025-02-05
2182,13,132,7,12,2025-10-20
2183,13,192,20,36,2025-12-13
2184,13,97,23,32,2025-05-06
2185,13,208,2,50,2026-01-27
2186,13,115,491,44,2025-10-12
2187,13,144,467,36,2025-09-19
2188,13,39,129,25,2025-01-08
2189,13,106,77,17,2025-02-15
2190,13,20,196,35,2025-08-16
2191,13,197,112,18,2025-11-12
2192,13,163,474,10,2025-05-25
2193,13,86,458,31,2025-08-22
2194,13,123,171,46,2025-10-12
2195,13,247,404,44,2025-08-19
2196,13,1,165,46,2025-04-06
2197,13,182,44,20,2025-10-31
2198,13,61,377,47,2026-01-30
2199,13,170,216,29,2025-03-27
2200,13,239,202,12,2025-04-29
2201,13,40,488,25,2025-08-03
2202,13,257,343,21,2025-01-05
2203,13,135,452,19,2025-08-23
2204,13,236,189,32,2025-09-24
2205,13,19,95,14,2025-05-11
2206,13,85,236,39,2025-01-13
2207,13,279,355,48,2025-03-06
2208,13,95,0,38,2025-02-28
2209,13,117,46,32,2025-03-24
2210,13,181,115,45,2025-01-04
2211,13,114,92,22,2025-08-09
2212,13,251,358,20,2025-02-20
2213,13,26,331,48,2026-01-07
2214,13,261,338,20,2025-02-04
2215,13,212,180,43,2025-03-05
2216,13,271,267,46,2025-09-08
2217,13,71,370,10,2025-12-18
2218,13,110,187,46,2025-02-18
2219,13,15,222,16,2026-01-31
2220,13,194,57,42,2025-08-12
2221,13,243,108,44,2025-07-10
2222,13,262,170,45,2025-10-09
2223,13,5,41,47,2025-06-10
2224,13,9,291,39,2025-12-20
2225,13,226,498,40,2025-03-27
2226,13,187,360,16,2025-07-15
2227,13,113,284,43,2025-01-23
2228,13,222,362,13,2026-01-20
2229,13,122,395,31,2025-05-02
2230,13,67,245,44,2026-01-27
2231,13,4,413,48,2025-04-21
2232,13,174,34,45,2025-07-12
2233,13,45,311,19,2025-09-18
2234,13,72,465,47,2025-09-03
2235,13,287,460,21,2025-09-18
2236,13,268,141,31,2025-06-09
2237,13,286,443,13,2025-12-03
2238,13,166,49,42,2025-03-12
2239,13,220,86,40,2025-03-25
2240,13,91,0,13,2025-04-01
2241,13,77,282,23,2025-11-11
2242,13,232,150,44,2025-03-07
2243,13,80,320,24,2025-03-11
2244,13,300,339,19,2025-01-31
2245,13,126,129,15,2025-05-23
2246,13,176,142,41,2025-05-23
2247,13,249,335,23,2026-01-10
2248,13,230,67,43,2026-01-18
2249,13,298,56,14,2025-08-04
2250,13,33,498,33,2025-10-23
2251,13,267,308,22,2025-12-25
2252,13,159,5,18,2026-01-12
2253,13,6,321,10,2025-03-07
2254,13,246,18,50,2025-04-17
2255,13,34,25,27,2026-01-01
2256,13,190,356,19,2025-04-23
2257,13,129,436,18,2025-03-08
2258,13,266,367,38,2025-09-12
2259,13,256,183,18,2025-12-23
2260,13,142,448,16,2025-05-05
2261,13,297,190,22,2025-01-22
2262,13,76,460,18,2025-09-15
2263,13,58,47,36,2025-06-21
2264,13,92,453,13,2025-07-28
2265,13,104,129,35,2025-04-11
2266,13,131,1,13,2025-06-26
2267,13,292,366,48,2025-04-29
2268,13,168,478,38,2025-08-22
2269,13,152,235,32,2025-07-23
2270,13,188,462,47,2025-02-19
2271,13,150,312,44,2025-04-25
2272,13,128,67,14,2025-12-17
2273,13,90,11,20,2025-11-03
2274,13,206,45,36,2025-12-16
2275,13,254,452,14,2025-08-29
2276,13,290,152,34,2025-11-08
2277,13,43,20,20,2025-10-26
2278,13,29,383,43,2025-04-22
2279,13,133,61,11,2025-05-15
2280,13,116,126,44,2025-05-22
2281,13,295,34,49,2025-07-18
2282,13,265,200,20,2025-03-19
2283,13,193,290,15,2025-04-14
2284,13,240,480,17,2025-08-03
2285,13,111,249,10,2025-09-14
2286,13,153,28,33,2025-07-27
2287,13,81,285,33,2025-08-02
2288,13,2,430,35,2025-08-24
2289,13,224,488,12,2025-07-16
2290,13,102,119,35,2025-03-20
2291,13,229,43,46,2025-09-20
2292,13,46,411,35,2025-07-05
2293,13,280,185,13,2025-06-05
2294,13,225,297,28,2026-02-03
2295,13,217,390,26,2025-06-03
2296,13,44,335,12,2025-08-14
2297,13,272,494,37,2025-07-20
2298,13,203,100,29,2025-11-06
2299,13,151,394,22,2026-01-03
2300,13,296,115,46,2025-08-02
2301,13,258,176,10,2025-06-04
2302,13,57,331,48,2025-07-12
2303,13,173,85,39,2025-04-08
2304,13,189,66,20,2025-07-17
2305,13,164,68,37,2025-03-02
2306,13,294,45,28,2025-03-17
2307,13,211,130,23,2025-07-30
2308,13,227,340,18,2026-01-14
2309,13,200,175,45,2025-12-23
2310,13,70,164,27,2025-12-11
2311,13,180,77,16,2025-12-14
2312,13,3,263,42,2025-11-22
2313,13,253,453,12,2025-10-01
2314,13,36,376,41,2025-11-01
2315,13,7,486,49,2025-02-20
2316,13,242,378,49,2025-07-28
2317,13,167,75,50,2025-05-03
2318,13,245,370,29,2025-12-31
2319,13,109,43,48,2025-10-20
2320,13,171,349,34,2025-05-15
2321,13,278,112,22,2025-10-14
2322,13,73,173,25,2025-03-10
2323,13,228,368,28,2025-08-24
2324,13,16,498,21,2025-07-07
2325,13,130,341,13,2025-07-06
2326,14,298,120,24,2025-05-06
2327,14,77,133,22,2025-01-18
2328,14,172,414,25,2025-02-09
2329,14,219,40,33,2025-12-09
2330,14,118,270,41,2025-07-27
2331,14,246,14,33,2026-01-04
2332,14,7,136,33,2025-08-28
2333,14,123,398,34,2025-12-20
2334,14,130,288,27,2025-09-13
2335,14,83,169,39,2025-07-25
2336,14,168,300,27,2026-01-05
2337,14,43,395,50,2025-06-21
2338,14,233,484,22,2025-07-04
2339,14,236,495,25,2025-08-12
2340,14,60,189,46,2025-08-30
2341,14,183,438,27,2025-07-21
2342,14,244,197,48,2026-02-02
2343,14,225,257,34,2025-02-02
2344,14,5,220,23,2025-05-24
2345,14,28,64,15,2025-04-01
2346,14,266,175,28,2025-07-09
2347,14,276,11,44,2025-12-24
2348,14,158,465,10,2025-10-21
2349,14,186,170,49,2025-06-06
2350,14,222,260,15,2025-06-24
2351,14,37,94,35,2025-11-02
2352,14,281,73,30,2025-07-10
2353,14,161,294,34,2025-07-23
2354,14,192,154,38,2025-04-04
2355,14,190,57,25,2025-01-07
2356,14,110,232,27,2025-03-11
2357,14,2,122,33,2026-02-02
2358,14,210,367,47,2025-03-02
2359,14,33,136,21,
2360,14,14,62,28,2025-01-27
2361,14,35,341,26,2025-11-30
2362,14,288,278,47,2025-04-11
2363,14,258,126,20,2025-08-01
2364,14,146,418,17,2025-06-04
2365,14,75,397,30,2025-06-08
2366,14,232,109,13,2025-08-20
2367,14,73,290,36,2025-04-23
2368,14,251,336,39,2025-04-26
2369,14,211,53,11,2025-01-16
2370,14,97,273,17,2025-09-11
2371,14,253,481,43,2025-07-02
2372,14,167,470,20,2025-03-14
2373,14,45,477,17,2025-02-10
2374,14,259,188,45,2025-08-17
2375,14,80,47,45,2025-05-24
2376,14,12,162,20,2025-04-18
2377,14,49,185,27,2026-01-14
2378,14,209,458,21,2025-08-10
2379,14,153,455,42,2025-08-24
2380,14,53,132,27,2025-12-15
